TagID;Date;Time;X;Y;Z;Activity;Depth;Temp. (?C);location-lat;location-lon;height-msl;ground-speed;satellites;hdop;signal-strength;Sensor Raw;Battery (V);Metadata
A2_S1;2025/05/21;21:19:42.880;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:42.920;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:42.960;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.000;0.750;-0.625;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:43.040;0.750;-0.628;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.080;0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.120;0.750;-0.688;0.133;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.160;0.750;-0.688;0.178;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.200;0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.240;0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.280;0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.320;0.730;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.360;0.688;-0.710;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.400;0.713;-0.725;0.100;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.440;0.723;-0.688;0.090;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.480;0.688;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.520;0.688;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.560;0.723;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.600;0.750;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.640;0.710;-0.688;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.680;0.730;-0.730;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.720;0.705;-0.750;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.760;0.735;-0.750;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.800;0.750;-0.700;0.175;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.840;0.750;-0.635;0.135;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.880;0.750;-0.625;0.180;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.920;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:43.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.000;0.750;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:44.040;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.080;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.120;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.160;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.200;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.240;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.280;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.320;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.360;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.400;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.440;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.480;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.520;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.560;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.600;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.640;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.680;0.750;-0.688;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.720;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.760;0.750;-0.688;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.800;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.840;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.880;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.920;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:44.960;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.000;0.750;-0.625;0.125;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:45.040;0.750;-0.625;0.128;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.080;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.120;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.160;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.200;0.750;-0.625;0.175;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.240;0.750;-0.625;0.140;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.280;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.320;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.360;0.750;-0.648;0.165;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.400;0.750;-0.663;0.150;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.440;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.480;0.750;-0.625;0.158;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.520;0.750;-0.625;0.158;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.560;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.600;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.640;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.680;0.793;-0.625;0.145;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.720;0.768;-0.625;0.170;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.760;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.800;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.840;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.880;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.920;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:45.960;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.000;0.750;-0.625;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:46.040;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.080;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.120;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.160;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.200;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.240;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.280;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.320;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.360;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.400;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.440;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.480;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.520;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.560;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.600;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.640;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.680;0.750;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.720;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.760;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.800;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.880;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.920;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:46.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:47.040;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.160;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.200;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.240;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.320;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.360;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.400;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.440;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.480;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.520;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.560;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.600;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.640;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.680;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.720;0.750;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.760;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.800;0.813;-0.563;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.880;0.750;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.920;0.813;-0.563;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:47.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:48.040;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.160;0.813;-0.573;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.200;0.800;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.240;0.765;-0.610;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.320;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.360;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.400;0.813;-0.588;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.440;0.813;-0.598;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.480;0.783;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.520;0.783;-0.595;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.560;0.813;-0.590;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.600;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.640;0.773;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.680;0.793;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.720;0.813;-0.563;0.233;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.760;0.813;-0.563;0.203;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.800;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.880;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.920;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:48.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:49.040;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.080;0.813;-0.500;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.120;0.813;-0.500;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.160;0.813;-0.500;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.200;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.240;0.813;-0.563;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.320;0.813;-0.500;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.360;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.400;0.813;-0.500;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.440;0.813;-0.500;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.480;0.813;-0.500;0.250;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.520;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.560;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.600;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.640;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.680;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.720;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.760;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.800;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.880;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.920;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:49.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;4.19;
A2_S1;2025/05/21;21:19:50.040;0.753;-0.563;0.128;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.160;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.200;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.240;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.320;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.360;0.813;-0.540;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.400;0.813;-0.525;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.440;0.813;-0.535;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.480;0.813;-0.530;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.520;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.560;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.600;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.640;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.680;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.720;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.760;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.800;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.880;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.920;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:50.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:51.040;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.160;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.200;0.750;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.240;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.320;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.360;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.400;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.440;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.480;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.520;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.560;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.600;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.640;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.680;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.720;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.760;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.800;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.840;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.880;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.920;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:51.960;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.000;0.813;-0.563;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:52.040;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.160;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.200;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.240;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.280;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.320;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.360;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.400;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.440;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.480;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.520;0.813;-0.563;0.155;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.560;0.813;-0.563;0.160;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.600;0.813;-0.600;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.640;0.813;-0.625;0.148;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.680;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.720;0.813;-0.580;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.760;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.800;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.840;0.813;-0.563;0.178;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.880;0.813;-0.618;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.920;0.813;-0.568;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:52.960;0.750;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.000;0.813;-0.625;0.188;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:53.040;0.750;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.080;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.120;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.160;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.200;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.240;0.750;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.280;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.320;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.360;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.400;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.440;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.480;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.520;0.750;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.560;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.600;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.640;0.813;-0.625;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.680;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.720;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.760;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.800;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.840;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.880;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.920;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:53.960;0.750;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.000;0.813;-0.563;0.125;Active/Dry;0.00;30.8;;;;;;;;0997;;
A2_S1;2025/05/21;21:19:54.040;0.813;-0.565;0.065;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.080;0.813;-0.620;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.120;0.813;-0.563;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.160;0.803;-0.563;0.135;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.200;0.763;-0.563;0.175;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.240;0.813;-0.578;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.280;0.813;-0.625;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.320;0.813;-0.605;0.125;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.360;0.813;-0.563;0.148;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.400;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.440;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.480;0.813;-0.563;0.188;;;;;;;;;;;;;
A2_S1;2025/05/21;21:19:54.520;0.813;-0.563;0.155;;;;;;;;;;;;;
